series,minute,value,n_requests,run,engine_port,gauge_smoothing_s,itl_smoothing_s,attainment_window_s
kv_cache_usage_pct,35.1873,76.5712,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.2040,75.5446,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.2206,77.3234,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.2373,79.3200,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.2540,81.6879,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.2706,81.5760,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.2873,83.1187,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.3040,84.6176,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.3206,86.8438,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.3373,89.0940,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.3540,90.6934,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.3706,91.3576,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.3873,92.9017,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.4040,93.6959,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.4206,95.2613,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.4373,96.4690,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.4540,98.0077,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.4706,98.5648,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.4873,99.1489,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.5040,99.8720,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.5206,99.8693,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.5373,99.7178,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.5540,99.5900,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.5706,99.3103,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.5873,99.6138,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.6040,99.8964,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.6206,99.5088,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.6373,98.9678,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.6540,99.6731,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.6706,99.8245,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.6873,98.6876,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.7040,99.0384,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.7206,99.5669,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.7373,98.9626,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.7540,99.7576,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.7706,99.3119,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.7873,99.3400,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.8040,99.5518,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.8206,95.2151,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.8373,93.6922,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.8540,94.3046,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.8706,95.9989,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.8873,95.4171,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.9040,94.4039,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.9206,93.3743,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.9373,91.5119,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.9540,92.8432,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.9706,93.9346,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,35.9873,93.7391,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.0040,93.9046,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.0206,94.6557,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.0373,95.7024,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.0540,94.7079,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.0706,94.7876,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.0873,95.0436,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.1040,94.1277,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.1206,94.9549,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.1373,94.2696,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.1540,94.1776,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.1706,93.4889,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.1873,94.7740,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.2040,95.6081,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.2206,92.7186,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.2373,90.7771,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.2540,91.9846,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.2706,93.0967,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.2873,93.0855,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.3040,92.2493,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.3206,91.9020,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.3373,92.3815,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.3540,91.3399,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.3706,92.4708,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.3873,92.2665,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.4040,93.0218,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.4206,93.1362,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.4373,93.2698,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.4540,92.8686,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.4706,92.9324,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.4873,94.2342,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.5040,94.2797,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.5206,93.0468,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.5373,93.6312,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.5540,93.1469,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.5706,91.9800,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.5873,91.9480,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.6040,92.5007,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.6206,92.2677,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.6373,92.6875,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.6540,91.8639,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.6706,93.5875,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.6873,94.3947,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.7040,93.1859,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.7206,94.5673,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.7373,93.5900,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.7540,93.5158,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.7706,95.3549,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.7873,96.5667,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.8040,96.3215,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.8206,94.7562,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.8373,94.1688,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.8540,94.3204,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.8706,93.9860,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.8873,93.5187,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.9040,93.9898,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.9206,93.6049,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.9373,93.7819,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.9540,95.1340,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.9706,93.9531,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,36.9873,94.3529,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.0040,93.8983,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.0206,92.5012,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.0373,93.2475,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.0540,91.1520,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.0706,92.0172,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.0873,92.5954,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.1040,91.6034,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.1206,91.7878,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.1373,92.6578,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.1540,93.2061,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.1706,94.1589,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.1873,93.9068,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.2040,92.9782,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.2206,92.6086,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.2373,90.6061,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.2540,90.3882,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.2706,88.9322,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.2873,88.9982,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.3040,88.2847,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.3206,87.7981,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.3373,89.0591,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.3540,86.6495,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.3706,87.4485,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.3873,85.3914,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.4040,87.2094,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.4206,86.8270,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.4373,84.2217,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.4540,85.4904,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.4706,84.6122,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.4873,84.3900,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.5040,82.8143,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.5206,83.8004,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.5373,82.4142,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.5540,83.1826,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.5706,83.4575,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.5873,82.9615,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.6040,82.2450,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.6206,82.0209,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.6373,81.9531,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.6540,83.3722,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.6706,81.6676,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.6873,82.3258,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.7040,83.0187,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.7206,83.5822,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.7373,83.9582,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.7540,82.9053,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.7706,83.9404,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.7873,84.2489,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.8040,83.4967,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.8206,83.7261,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.8373,83.0573,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.8540,84.3422,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.8706,84.0236,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.8873,82.8575,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.9040,83.7730,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.9206,83.7388,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.9373,83.9149,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.9540,84.0595,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.9706,83.6331,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,37.9873,83.6395,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.0040,85.0593,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.0206,84.4912,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.0373,83.6213,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.0540,83.0761,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.0706,83.4305,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.0873,82.7647,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.1040,82.2667,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.1206,82.2378,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.1373,82.2627,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.1540,83.5573,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.1706,83.0155,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.1873,84.3884,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.2040,85.7268,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.2206,88.2922,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.2373,89.0727,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.2540,89.1568,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
kv_cache_usage_pct,38.2706,88.4797,,260831_2346_exp109r1_slot75_shift,8002,1,3,15.0000
